0	34	113	184
0	31	105	191
0	53	72	162
0	78	54	149
29	93	90	149
81	53	124	169
63	19	207	208
49	29	263	190
52	15	229	212
52	27	261	197
52	26	228	198
0	110	167	150
0	111	157	149
39	12	178	197
0	0	172	150
0	76	160	184
75	41	218	203
0	10	190	197
78	22	250	209
84	41	260	206
0	0	175	167
72	0	231	201
0	17	182	182
0	20	158	178
40	0	194	116
0	0	150	145
19	17	211	188
0	0	165	151
0	0	132	149
26	34	189	207
0	0	170	153
41	28	225	201
0	0	181	187
0	0	156	152
37	20	228	216
0	0	192	188
0	33	172	184
0	0	144	150
51	24	195	208
0	0	161	153
33	6	222	211
38	21	284	213
31	5	274	213
41	5	272	213
0	31	165	189
42	7	236	210
28	24	279	207
41	25	271	205
29	37	269	209
52	31	272	188
28	29	282	191
38	27	263	194
0	65	177	185
0	52	257	184
44	24	248	168
15	0	253	116
0	0	239	116
233	0	113	94
134	86	117	103
0	40	137	166
0	0	64	86
0	49	35	76
7	42	67	108
0	46	40	121
12	35	82	152
0	42	88	187
0	46	78	188
0	32	85	189
0	47	97	188
0	65	53	144
0	145	31	104
0	155	30	68
0	153	29	65
0	154	32	62
4	156	30	58
6	155	29	58
10	155	29	57
9	155	36	56
16	155	31	55
19	151	31	57
22	149	32	57
27	151	30	52
30	148	31	57
30	144	37	63
29	144	40	62
32	143	39	61
34	132	44	74
42	132	38	69
45	125	42	71
45	114	50	87
50	110	52	81
44	101	62	97
58	101	50	86
61	92	59	91
0	4	90	150
0	8	55	139
19	0	95	83
61	0	116	69
53	0	160	90
0	0	144	118
59	0	169	136
0	12	166	161
0	0	142	154
115	0	163	153
0	53	112	162
110	75	63	99
101	78	82	94
111	79	75	96
149	57	113	109
123	51	198	166
0	63	198	172
0	0	156	153
74	0	179	114
0	4	202	182
0	0	162	150
0	0	138	148
0	0	123	146
109	0	134	141
0	20	203	188
73	0	217	193
96	3	182	177
140	14	106	139
166	31	77	84
162	38	88	81
144	44	100	78
137	52	103	79
142	63	88	71
131	65	87	73
129	76	86	68
118	79	86	68
111	85	84	70
109	89	81	73
111	97	67	72
112	101	57	66
110	104	55	65
108	110	54	67
109	115	44	63
111	120	44	58
105	116	48	69
7	106	94	81
12	0	110	134
67	0	170	130
58	38	239	169
0	51	181	157
0	51	167	180
0	0	147	155
176	0	137	100
204	0	142	128
74	98	149	162
0	48	208	178
96	90	102	93
0	0	84	93
0	0	74	90
49	66	92	96
0	0	98	123
133	0	86	67
34	0	142	72
50	0	150	68
70	0	163	68
0	0	83	54
0	7	61	80
38	65	91	95
79	0	146	133
0	0	138	95
78	15	113	158
53	0	241	137
45	0	243	158
0	0	170	140
0	0	129	146
68	0	162	152
0	0	169	144
53	0	200	143
0	0	166	150
108	43	138	137
0	0	165	152
0	0	130	147
0	39	63	146
24	32	125	193
0	0	146	152
55	0	176	166
0	0	184	158
25	0	206	119
0	0	186	152
0	0	162	150
54	0	191	116
0	69	213	140
43	0	228	116
0	65	212	146
93	80	120	89
92	77	114	95
78	76	135	100
65	79	146	105
45	76	141	114
39	70	142	127
42	80	133	114
29	65	116	140
28	58	109	147
28	65	111	135
0	97	133	163
116	36	151	183
171	12	175	166
128	0	218	193
70	13	227	195
58	27	219	195
62	30	242	191
51	31	226	190
0	0	167	163
75	16	211	188
88	0	245	193
78	8	262	205
82	22	255	207
78	23	266	208
0	12	158	198
0	16	138	189
0	0	126	156
100	152	65	108
118	173	59	78
127	172	67	81
140	175	73	74
148	178	82	71
159	176	85	69
166	177	94	66
179	180	94	57
187	177	105	60
200	176	101	54
208	173	106	51
218	170	99	48
226	166	99	48
232	166	89	41
231	159	102	47
255	144	84	79
305	39	41	103
316	0	30	64
286	9	60	68
267	20	71	94
234	116	77	83
237	90	57	99
229	86	62	86
224	81	65	77
224	78	56	65
219	74	63	64
221	71	48	58
226	64	65	75
227	0	119	97
255	0	91	102
290	0	56	61
263	17	75	92
200	0	98	75
182	48	70	45
185	51	53	43
172	48	56	46
165	51	56	47
151	43	65	65
141	48	68	66
126	46	80	79
94	58	95	90
85	59	87	106
94	56	77	107
94	63	74	94
88	70	74	83
86	83	68	70
81	91	68	65
75	96	70	63
67	101	73	63
59	102	72	60
53	107	71	56
51	104	72	60
42	107	71	63
35	104	74	70
24	101	83	77
32	107	75	79
23	109	87	86
27	106	92	103
14	0	138	138
90	0	166	110
139	0	207	141
0	109	185	148
73	0	216	120
0	112	186	148
79	121	88	75
93	127	95	85
79	119	107	89
91	109	106	87
98	102	110	92
109	94	115	106
94	79	138	108
113	79	133	91
122	77	122	89
148	77	111	87
173	78	105	87
192	73	90	81
215	69	89	78
226	69	77	69
245	70	65	59
255	75	62	55
271	76	46	49
277	71	49	55
285	69	37	50
286	62	45	57
238	0	74	82
131	0	128	79
2	22	186	135
0	12	87	157
43	29	136	174
50	26	232	203
46	28	264	200
31	8	230	205
32	13	227	196
40	0	221	199
46	0	212	218
45	12	235	212
54	14	226	206
12	0	235	125
11	0	259	152
0	32	106	181
62	0	154	179
226	0	120	96
162	99	110	106
257	0	89	102
234	11	112	139
95	119	153	140
69	113	203	147
144	52	202	183
27	0	279	164
35	0	298	172
51	2	259	218
55	16	257	222
50	11	270	233
61	7	261	238
49	27	274	225
0	126	170	134
0	121	143	139
0	123	127	137
12	105	82	100
25	116	68	86
20	109	68	82
23	103	61	92
27	96	53	97
29	90	45	93
27	104	49	82
35	106	46	81
34	104	53	82
37	105	57	78
33	99	66	74
21	92	89	89
47	104	63	83
75	114	65	72
82	112	67	70
84	105	68	71
82	107	67	69
105	115	47	61
117	115	55	60
116	117	76	64
120	124	93	58
160	137	77	52
183	135	69	56
127	128	72	62
137	129	56	50
146	131	94	53
151	124	102	65
176	125	74	63
99	41	91	122
0	0	145	126
58	46	135	128
0	41	73	128
0	44	49	146
10	0	88	108
131	79	69	78
107	78	139	118
0	55	203	150
0	29	153	160
116	51	153	131
0	0	179	147
39	0	219	158
0	0	169	148
59	0	184	114
0	0	161	142
57	0	175	117
1	0	221	106
0	0	143	141
0	0	154	106
0	12	118	158
0	0	110	154
134	30	76	116
92	25	155	135
104	39	178	137
97	40	186	157
0	30	217	188
0	10	210	195
112	54	120	122
101	57	126	122
92	67	123	120
76	65	123	119
76	82	111	100
69	103	100	74
63	104	88	81
57	105	82	86
43	108	91	79
39	102	86	92
32	101	88	93
23	93	99	122
28	97	85	118
13	87	90	127
43	130	97	130
120	91	119	130
42	30	219	193
52	27	260	200
53	13	252	195
36	0	230	122
82	0	264	160
142	0	204	151
188	0	158	146
193	0	153	149
91	0	224	168
95	145	108	114
100	149	74	77
113	146	78	78
120	150	92	75
140	148	88	67
159	147	74	60
182	151	61	40
180	141	83	63
146	125	123	97
264	0	82	115
149	109	107	101
254	0	92	109
158	103	93	95
18	0	179	163
0	0	235	156
0	0	213	155
0	0	206	156
0	0	135	146
0	80	134	142
0	69	135	156
23	0	210	139
9	0	221	170
9	0	224	170
20	0	225	179
0	0	235	160
2	0	232	160
0	0	240	162
33	10	205	201
0	79	105	145
62	47	111	155
0	11	95	157
0	40	99	154
57	33	102	180
0	58	161	171
48	34	150	189
52	50	169	149
61	45	147	154
60	54	147	134
0	53	118	134
57	53	123	143
46	66	120	124
44	57	126	135
57	69	123	106
53	76	122	105
5	0	171	116
12	90	174	170
142	24	197	174
78	0	256	163
142	0	204	157
233	0	113	98
104	7	157	139
49	2	261	218
39	1	251	211
49	0	257	220
40	0	242	191
40	33	242	189
35	29	256	197
38	15	235	188
45	26	236	198
51	24	265	207
60	0	284	163
147	0	199	154
165	0	181	152
15	102	170	158
69	97	71	84
79	99	77	94
71	99	82	91
82	92	78	86
91	103	84	79
112	108	86	81
126	101	88	86
121	96	111	91
97	88	129	90
121	88	123	87
117	83	128	89
141	82	99	79
157	83	100	75
175	94	89	68
190	96	79	64
205	97	74	57
220	95	68	59
231	93	66	65
241	97	59	58
241	94	67	67
247	86	58	71
250	84	53	64
250	81	54	73
251	80	49	61
244	78	59	56
244	72	57	55
243	66	72	54
239	66	53	55
235	62	59	51
148	0	82	65
34	0	108	44
37	0	126	68
33	0	147	94
38	0	176	163
0	57	94	163
61	12	111	195
80	42	128	148
72	0	228	142
238	0	108	94
160	61	47	53
133	51	72	58
114	53	77	58
107	56	72	73
94	55	76	81
86	60	56	84
74	63	64	93
58	61	66	95
53	67	58	90
57	78	49	78
49	78	57	80
47	88	53	75
43	87	56	78
39	81	60	91
35	88	53	82
29	90	68	88
48	102	40	71
34	100	40	73
22	92	51	77
22	85	48	87
22	80	50	96
26	86	57	103
28	94	63	97
28	97	76	96
24	90	96	105
44	92	85	99
60	93	86	91
71	93	80	77
89	99	62	74
110	116	71	66
117	120	88	71
104	110	99	69
99	102	101	70
123	106	94	61
142	111	87	55
162	108	82	58
184	107	74	59
194	101	74	62
204	92	70	69
209	85	68	78
212	71	70	98
87	0	160	138
98	43	208	188
0	28	148	165
0	16	124	185
23	22	195	212
4	32	243	191
0	17	159	186
38	23	237	206
9	27	282	199
0	38	297	210
8	41	267	203
0	0	217	115
0	22	235	208
0	0	212	170
0	0	192	159
0	0	224	169
0	0	229	164
0	0	243	161
0	0	154	148
36	36	199	206
45	46	246	191
45	49	142	149
111	0	202	154
218	0	128	97
96	57	72	86
95	57	76	74
87	58	67	81
77	73	58	80
72	81	45	75
72	90	50	63
62	87	61	70
40	84	64	82
26	79	54	93
22	88	47	82
18	97	44	88
19	110	42	79
16	115	42	79
16	114	40	82
28	40	77	104
118	0	94	74
85	24	177	107
56	5	260	206
37	0	237	117
231	0	115	99
172	13	162	154
57	18	263	219
152	0	194	153
76	0	215	115
0	123	185	137
64	126	78	80
73	132	110	86
114	142	71	72
121	143	93	79
141	149	93	71
159	154	87	64
181	160	75	55
194	160	78	55
185	154	96	64
247	37	99	122
200	0	139	132
34	55	184	148
0	41	142	167
0	0	128	151
0	37	114	168
0	0	111	152
15	43	157	178
19	13	214	195
0	1	183	187
30	31	231	195
22	31	272	193
14	36	223	181
19	38	211	181
0	0	162	150
43	5	212	212
16	12	276	199
0	0	154	145
0	0	74	152
38	42	107	142
38	45	141	157
0	46	92	141
0	4	54	169
0	33	41	127
34	0	77	85
86	18	93	89
71	15	133	144
196	129	126	91
152	163	136	97
145	184	115	62
136	186	112	71
122	193	105	62
110	196	94	57
101	197	89	63
74	203	101	57
28	192	128	67
32	190	107	70
26	184	98	76
34	188	83	72
13	193	101	66
0	184	115	75
13	182	80	72
10	186	89	63
12	180	80	64
9	168	87	81
7	156	92	97
18	154	74	92
22	154	67	88
22	148	66	92
27	143	66	98
28	146	70	89
34	138	76	97
39	132	82	105
49	139	82	102
65	130	68	94
76	144	73	86
91	152	73	80
84	152	101	78
71	147	130	78
68	149	127	73
72	137	126	88
110	134	133	126
233	0	113	116
234	0	112	119
97	126	147	109
188	0	158	158
0	0	206	154
0	0	192	112
0	0	178	148
0	0	132	148
0	0	108	141
42	12	143	169
0	55	134	174
0	37	119	178
0	29	112	194
0	44	108	189
0	42	100	192
31	30	169	198
0	54	166	177
0	26	152	200
21	40	233	205
0	34	179	181
39	12	226	198
29	40	236	177
0	50	231	188
0	16	235	193
0	24	109	162
15	19	180	218
0	0	213	116
28	36	231	204
38	40	258	204
0	48	172	179
36	33	228	215
0	36	221	180
15	36	268	181
50	27	261	197
22	31	254	189
46	26	247	198
67	32	253	223
61	28	254	231
64	22	235	202
0	0	188	113
133	20	96	105
132	21	98	102
129	25	89	99
135	33	74	92
138	42	58	70
130	40	60	73
125	44	56	72
120	49	55	67
114	51	54	68
113	49	49	69
97	40	68	84
92	37	68	98
0	15	134	150
0	12	110	186
0	9	110	192
0	9	109	196
110	0	142	151
0	37	139	175
122	0	160	149
0	51	140	178
0	40	105	172
0	22	101	170
0	25	99	169
0	33	89	179
0	47	53	140
17	31	101	163
0	34	103	181
0	26	115	201
0	13	112	194
0	11	110	200
0	8	117	208
0	11	127	202
0	3	125	216
53	0	186	118
0	0	175	214
0	10	165	224
0	30	155	220
0	58	78	158
10	47	136	193
0	63	121	191
0	50	113	188
0	34	121	212
0	75	121	185
0	50	110	182
23	51	152	187
0	57	147	202
0	44	144	194
0	46	137	192
29	44	213	200
0	41	93	157
19	36	147	217
37	27	224	201
0	36	103	134
17	14	175	216
23	17	289	189
20	8	290	206
28	34	280	187
0	32	182	190
14	40	312	220
0	46	181	214
6	35	323	199
0	46	312	171
0	0	219	116
152	71	81	85
157	77	73	67
153	77	70	74
142	76	70	79
126	73	73	80
118	77	71	84
109	79	68	100
93	85	75	97
64	68	91	123
0	32	158	184
0	54	177	162
0	60	175	179
0	76	139	134
0	69	143	161
109	0	181	160
41	28	234	197
95	0	241	192
89	18	220	188
67	9	250	206
89	0	257	162
120	27	226	203
178	0	168	147
210	0	136	152
73	129	118	131
79	124	77	74
89	126	93	86
84	121	99	84
93	113	104	91
93	108	97	77
104	113	100	70
91	109	123	76
121	115	83	72
140	113	84	77
147	116	87	65
168	116	75	68
173	114	87	69
54	6	111	110
0	16	115	165
0	11	99	200
0	27	101	200
0	0	104	200
0	0	107	156
0	23	98	185
0	0	106	194
0	23	106	207
0	12	112	195
0	12	114	196
0	4	119	209
0	26	123	199
0	4	122	212
0	25	126	203
0	5	127	208
0	41	130	203
0	63	126	187
0	41	127	203
0	59	123	198
0	59	120	198
0	0	117	159
0	29	119	181
100	66	121	163
0	116	184	144
0	108	174	152
0	33	158	217
0	63	184	186
0	39	200	195
0	28	201	215
0	14	164	215
53	0	244	164
37	21	274	212
28	39	272	205
47	2	238	237
48	0	231	223
27	12	244	215
51	0	229	115
39	22	204	207
54	12	212	199
75	0	267	159
79	0	263	160
21	30	249	195
79	10	267	203
46	26	281	203
59	32	277	192
45	25	284	206
87	0	259	160
59	0	287	161
112	0	232	117
82	0	259	145
127	0	219	116
1	118	187	142
87	112	65	83
93	119	84	93
108	131	103	87
121	134	100	77
153	139	102	66
183	136	80	67
147	130	123	81
119	113	149	89
0	0	119	94
0	17	91	143
0	38	82	174
0	30	87	192
0	30	90	191
0	10	94	200
0	0	104	213
0	20	107	207
0	26	108	202
0	23	114	201
0	40	114	194
21	27	188	203
0	46	164	191
0	44	150	193
50	28	206	200
0	47	164	189
65	26	221	205
0	68	164	180
43	21	238	214
0	48	164	189
0	30	145	193
61	25	219	205
0	46	155	194
0	98	146	162
0	101	132	159
0	56	117	200
0	101	125	159
0	45	107	200
0	43	113	197
64	35	172	183
76	41	223	169
60	32	253	184
120	24	164	163
129	51	138	122
138	62	120	97
128	68	103	86
132	78	93	94
121	88	91	94
110	93	84	83
103	104	77	83
105	115	66	69
102	124	65	69
52	101	99	98
64	83	64	100
63	81	68	87
63	86	79	83
22	66	120	110
51	62	115	117
27	56	133	129
31	53	128	130
47	61	70	92
42	67	58	102
44	66	65	107
43	58	73	117
50	58	75	111
54	62	75	102
63	65	84	104
68	63	85	96
77	59	85	99
76	60	92	101
78	70	97	99
95	78	80	89
109	80	75	85
120	85	75	78
129	85	79	77
128	79	93	82
120	82	118	76
133	83	111	75
132	85	105	75
152	84	86	72
176	91	92	63
185	87	85	66
171	81	99	68
165	87	103	58
158	89	92	57
172	86	35	59
165	85	28	62
156	82	27	68
139	85	37	68
124	80	43	76
121	87	38	68
106	91	50	67
81	86	68	82
145	0	105	103
67	10	210	161
36	0	296	143
29	0	272	214
32	0	275	211
29	0	285	211
67	16	268	175
80	23	237	167
67	17	242	173
78	33	219	153
229	0	117	100
205	70	63	57
193	74	74	62
181	82	77	58
177	88	71	61
167	96	73	58
155	98	73	65
142	102	78	73
126	107	85	72
109	116	87	72
82	113	95	75
64	109	104	97
56	117	102	95
49	113	97	95
39	115	107	108
18	91	111	128
149	0	115	100
144	0	201	137
75	12	217	199
6	41	249	169
12	0	234	124
177	0	169	149
117	0	195	119
240	0	106	93
192	17	151	135
263	0	83	94
216	17	127	121
93	90	80	114
79	106	102	85
82	97	119	97
105	89	104	99
114	89	103	87
112	83	113	95
124	85	112	92
112	78	133	101
119	79	115	88
116	84	124	85
126	82	123	96
135	82	125	97
158	86	107	87
182	88	97	87
192	85	92	82
190	86	91	75
186	85	93	75
187	91	115	75
197	89	121	84
185	82	129	96
190	76	125	103
194	74	124	112
28	0	139	85
143	89	52	54
129	83	52	63
123	79	51	67
108	81	61	73
95	77	59	84
87	80	64	80
0	103	141	123
0	0	123	151
0	0	123	141
61	0	175	143
0	0	170	149
47	0	185	112
0	0	156	96
40	20	160	153
216	0	130	95
203	69	78	57
198	76	75	57
182	81	85	56
169	84	89	61
162	87	83	65
146	89	85	68
138	92	81	76
125	100	82	70
116	102	77	71
110	111	67	66
100	111	68	71
95	117	66	74
89	118	57	73
0	87	121	137
11	62	109	128
24	64	88	121
37	69	67	108
48	75	57	99
46	76	72	95
64	93	55	74
54	92	73	78
56	87	44	66
56	89	49	58
56	83	53	71
46	75	90	93
68	79	66	87
77	85	64	88
78	83	79	94
84	81	81	92
95	88	79	89
100	85	89	98
107	96	95	80
107	96	94	81
115	96	87	79
0	0	104	98
140	97	54	60
153	109	75	58
171	102	96	78
173	0	145	127
116	88	156	148
242	0	104	93
214	107	72	91
197	107	97	61
205	100	96	62
199	93	114	73
188	92	86	66
185	99	69	55
177	90	56	63
176	95	35	56
171	88	29	65
161	86	30	68
154	86	28	68
140	82	32	81
116	67	60	99
64	0	135	109
0	0	137	107
0	23	115	150
57	130	160	130
0	0	163	156
87	31	156	183
0	57	103	160
67	7	134	214
0	32	102	143
60	23	127	191
225	0	121	95
221	74	125	134
64	109	190	151
238	0	108	98
208	87	97	126
192	89	90	127
179	0	167	127
159	105	135	155
46	112	224	148
121	113	102	104
103	112	118	133
106	125	94	109
103	130	102	108
107	146	79	89
107	153	71	82
96	153	89	90
94	161	62	77
78	158	88	91
65	143	85	109
38	80	92	118
52	58	63	127
58	69	64	102
56	70	76	108
55	59	93	126
59	47	106	150
65	81	87	122
60	84	71	125
56	108	55	97
49	112	65	91
49	108	71	100
51	104	79	105
64	109	65	91
61	106	78	88
72	112	75	94
98	119	63	89
99	122	79	82
101	128	85	82
109	124	86	79
116	118	79	68
130	119	95	80
139	114	94	77
145	118	105	84
35	0	137	129
107	96	153	139
0	0	217	110
0	0	74	83
9	2	107	116
0	19	143	159
0	0	122	144
0	61	105	172
59	0	149	116
0	0	136	112
0	48	57	103
9	20	103	155
122	70	55	97
122	76	48	68
114	78	48	63
95	68	56	86
80	77	56	77
84	62	53	85
65	18	106	130
0	73	150	152
0	44	80	158
123	0	92	94
199	61	78	61
93	0	100	62
58	20	132	101
0	0	123	121
39	37	124	135
0	0	117	151
41	0	156	107
167	78	99	75
81	80	131	136
95	72	159	133
0	0	164	152
86	84	139	125
0	0	167	171
89	101	179	159
0	34	199	186
168	0	178	158
66	9	276	238
55	2	285	236
34	0	312	227
30	0	316	230
23	0	312	231
10	2	303	244
16	0	277	226
23	30	272	226
36	37	246	204
56	54	217	173
88	12	250	197
77	12	250	200
66	0	236	120
0	0	175	116
0	0	66	83
0	0	60	76
0	41	56	82
0	15	82	134
0	0	44	75
4	6	83	95
12	0	118	120
28	131	135	109
61	145	116	78
76	137	118	87
106	141	95	88
5	11	168	141
100	108	146	152
105	118	112	96
122	115	116	90
138	111	97	81
160	106	72	75
160	104	85	69
188	95	72	77
176	85	92	74
181	87	100	72
189	88	98	71
227	86	45	66
243	82	45	57
250	75	45	60
256	66	43	66
257	57	44	71
260	41	50	78
254	33	64	83
252	36	46	78
253	36	42	76
