52	127	239	133
0	0	76	82
0	0	57	65
0	0	42	53
0	0	31	44
47	48	26	35
45	43	26	41
48	48	20	34
45	43	23	38
47	42	22	37
48	38	22	40
46	40	25	40
47	38	24	38
45	37	25	38
45	31	25	44
42	29	24	42
41	29	23	40
37	27	23	40
35	26	23	38
32	23	24	38
25	22	27	39
24	20	23	40
18	20	28	38
15	13	32	50
9	13	35	48
15	16	25	45
13	20	23	41
12	21	21	36
9	23	22	35
7	27	23	33
0	28	36	37
3	27	26	37
4	31	24	34
2	28	29	39
2	31	27	37
0	32	34	39
4	35	25	39
1	37	36	39
5	41	24	37
4	43	30	38
6	45	30	39
0	43	41	46
9	45	28	41
7	46	31	46
8	40	36	56
12	34	31	64
13	28	36	78
11	33	93	81
92	62	81	112
89	50	115	192
70	51	188	209
84	61	236	199
125	92	142	155
67	62	225	198
82	98	214	162
0	0	110	92
13	25	176	126
0	176	89	84
1	144	114	116
0	190	91	70
20	150	90	100
0	172	90	88
30	139	87	114
30	141	79	106
39	142	75	103
76	143	86	89
69	121	124	126
62	137	155	123
93	99	180	156
70	127	165	123
110	103	156	133
138	117	102	121
64	134	107	110
85	133	70	84
92	134	95	103
52	120	144	77
23	83	211	177
25	83	255	130
110	70	180	147
0	0	80	83
34	1	126	134
139	94	78	105
149	96	90	90
118	78	156	113
58	26	282	213
85	50	213	176
53	54	280	152
54	22	267	216
25	1	321	225
90	28	255	202
38	23	302	226
17	34	283	199
0	76	135	147
0	112	127	148
0	109	108	123
0	104	100	138
0	101	94	128
0	90	92	160
0	132	102	128
0	8	42	112
0	66	29	74
33	126	42	56
31	126	55	57
31	132	56	50
42	135	31	49
43	141	38	39
47	143	38	40
45	140	47	50
54	143	27	47
58	150	24	40
60	145	25	54
44	140	57	80
118	139	47	70
123	164	42	63
127	170	41	56
137	150	47	86
116	129	65	131
121	166	63	83
129	134	65	126
116	142	79	108
96	133	119	127
57	97	198	163
78	50	244	209
102	107	211	153
91	155	181	105
93	174	140	86
0	42	88	95
72	97	83	121
110	142	115	117
74	136	173	112
102	98	232	154
79	68	237	192
96	88	203	172
126	93	145	153
126	86	162	161
95	49	238	194
94	51	243	195
113	67	231	177
113	65	197	169
58	45	243	207
37	18	276	240
29	64	257	196
27	0	311	242
28	7	283	232
70	6	239	226
87	8	241	220
114	8	196	194
106	8	215	215
75	12	244	221
70	2	223	229
66	5	236	228
106	22	205	193
129	23	169	166
145	47	141	138
152	28	118	171
119	26	149	193
4	59	263	196
6	55	287	203
0	36	296	224
85	6	188	194
75	8	221	192
87	30	181	168
68	37	181	165
89	65	102	134
96	76	95	123
108	103	65	87
121	123	43	68
112	119	56	80
112	113	67	89
102	129	104	76
71	86	161	164
10	72	251	188
20	53	249	207
41	68	244	192
34	43	271	208
71	62	238	180
104	81	166	159
0	175	98	85
52	165	26	64
57	168	23	61
60	169	22	57
63	169	21	60
66	164	24	58
67	161	28	56
50	159	60	54
48	153	59	63
48	144	58	85
8	153	75	96
44	131	71	100
40	124	79	110
38	118	90	118
16	141	103	109
14	138	110	107
13	116	126	124
115	115	114	121
76	93	173	142
24	42	244	212
7	35	269	199
7	61	240	160
109	64	132	118
133	70	92	97
101	54	133	144
91	62	135	129
79	66	137	112
116	60	83	99
121	34	95	133
105	73	95	102
110	96	89	78
98	90	107	120
0	128	128	129
33	115	77	105
12	124	97	111
55	130	96	114
25	136	122	108
16	133	145	127
26	90	204	167
55	63	239	178
0	47	319	206
82	84	192	150
61	78	232	172
62	90	204	156
32	90	239	162
45	97	252	150
75	90	202	166
56	96	206	159
26	38	228	222
81	38	121	192
97	36	94	162
123	29	71	125
133	28	65	107
113	15	93	133
52	27	151	147
40	150	228	110
41	126	193	134
58	159	204	101
110	143	129	105
96	146	109	96
121	146	61	67
96	121	106	122
90	121	142	116
84	108	168	143
55	51	201	180
47	89	227	166
39	64	228	192
70	43	149	179
66	54	155	141
41	42	199	165
31	53	217	168
56	7	151	193
42	6	160	202
28	0	193	218
12	5	216	222
10	15	240	226
13	4	243	225
36	44	203	162
18	47	208	161
0	89	193	151
41	101	148	140
0	0	121	135
100	143	59	75
104	135	47	52
93	137	47	55
84	133	44	64
62	137	68	67
51	100	73	125
37	122	82	100
41	107	100	110
0	130	107	123
52	133	63	88
68	144	48	63
63	152	46	59
64	155	64	62
81	156	64	59
91	117	95	103
41	127	147	118
43	63	146	172
87	39	64	118
102	50	46	83
98	58	60	65
114	50	45	81
110	53	57	83
118	59	52	83
128	66	52	81
100	67	105	112
0	0	81	84
84	52	55	84
100	71	59	84
18	138	91	87
62	138	63	94
72	141	68	95
66	137	87	105
76	157	130	103
41	123	166	137
44	145	182	115
25	122	215	138
50	79	201	181
46	88	213	172
107	87	156	164
6	73	301	187
123	63	155	172
121	52	153	185
158	59	96	127
108	36	174	210
91	16	186	225
44	18	245	223
58	64	226	172
72	18	210	200
100	18	171	196
95	0	229	229
85	36	215	176
76	40	162	173
72	45	195	165
83	49	215	162
87	60	203	146
76	64	222	145
50	26	236	199
103	48	172	157
52	24	195	191
46	84	159	127
33	51	152	168
54	103	154	130
43	98	174	125
76	98	90	118
0	139	116	121
0	18	75	138
71	122	60	93
74	167	41	63
42	184	71	65
32	190	97	70
42	146	96	87
22	162	95	94
66	159	72	89
63	169	84	80
61	155	100	86
54	174	118	86
116	155	75	78
124	142	77	86
111	138	95	98
111	140	101	73
130	140	73	87
123	127	103	115
104	124	140	123
110	134	134	99
114	112	139	143
132	103	214	157
98	66	231	194
90	64	256	196
102	139	216	121
0	176	106	84
0	184	71	76
3	146	107	114
0	179	80	81
0	160	81	100
0	138	101	122
0	147	93	113
10	155	96	102
5	124	127	136
53	92	180	168
46	77	263	183
43	82	277	178
43	79	273	181
45	65	266	180
78	78	184	142
141	75	144	138
126	71	164	158
93	74	202	140
80	73	217	146
110	48	187	177
99	42	184	188
99	35	194	197
90	18	218	206
96	42	222	179
95	46	193	164
105	52	174	154
133	79	114	109
131	98	77	100
67	110	110	122
0	138	133	122
0	117	109	137
0	0	86	122
0	127	53	90
0	108	82	120
33	92	137	132
82	47	143	136
265	81	81	118
247	14	72	171
70	92	127	130
67	43	137	161
91	77	93	110
94	105	71	83
75	107	100	79
94	116	80	71
57	87	129	131
79	92	99	109
68	96	128	112
23	34	170	200
41	78	181	154
77	92	124	132
82	76	127	143
96	87	142	119
84	84	152	138
97	90	133	124
113	98	129	120
125	104	117	119
119	97	127	125
257	0	89	86
202	11	136	136
145	94	122	138
106	87	138	166
61	89	221	171
103	100	166	145
118	127	142	120
112	135	190	125
109	86	185	172
95	125	222	135
0	177	107	83
0	183	78	77
0	208	54	52
6	199	50	44
0	191	70	45
8	181	63	73
0	143	110	109
0	149	96	111
0	118	117	142
98	119	123	118
57	102	187	142
31	50	261	203
33	37	249	220
38	52	247	208
45	63	232	197
42	50	232	210
70	81	178	154
71	62	243	184
48	64	222	177
55	70	169	148
78	83	135	121
86	82	130	141
87	79	94	125
134	99	52	85
156	110	61	75
74	37	108	112
134	56	81	115
129	31	125	140
42	67	148	162
0	35	215	224
0	46	196	214
0	37	216	223
0	52	254	208
0	48	231	203
0	26	292	217
0	101	163	146
0	121	148	139
1	128	145	132
20	136	139	124
0	129	124	131
0	137	109	123
0	143	109	117
11	155	123	105
76	126	130	116
0	0	65	102
48	25	98	126
94	143	128	101
88	115	140	124
59	118	184	127
78	138	165	122
249	0	97	101
148	20	168	165
0	0	100	83
80	47	66	82
108	91	90	105
115	150	143	110
81	135	181	124
110	149	144	111
109	142	130	98
104	141	120	113
48	145	160	115
73	151	133	109
91	152	94	87
120	131	64	86
166	152	60	61
149	179	38	42
129	170	51	55
111	170	77	47
108	169	71	42
94	167	68	42
83	161	67	37
108	158	51	46
83	145	88	73
86	134	117	101
48	74	192	170
12	47	226	177
12	14	248	200
0	24	272	207
0	20	267	200
32	37	241	197
0	79	197	153
120	48	156	161
15	35	301	189
0	12	293	234
21	56	234	171
0	65	277	169
0	0	149	124
21	103	170	146
24	85	184	140
6	71	206	155
0	63	218	183
0	56	215	200
0	38	225	216
0	77	208	183
0	68	189	192
0	53	226	202
0	90	193	170
0	102	149	148
3	125	148	135
0	132	130	128
89	133	112	120
45	115	174	139
59	46	184	213
55	36	141	173
40	42	174	191
47	67	187	169
52	62	192	183
66	63	217	197
72	85	207	173
103	118	213	142
91	126	184	133
89	127	189	133
97	122	194	138
71	129	193	131
39	76	216	167
53	87	213	171
0	176	98	84
0	166	60	86
0	163	67	86
0	159	62	90
0	159	63	85
0	164	70	75
0	154	77	95
5	114	111	135
63	89	143	171
24	67	272	193
55	62	249	198
30	60	248	200
42	32	274	228
26	51	268	197
40	60	249	193
40	50	265	193
48	25	245	219
89	43	175	182
108	56	159	157
130	20	139	181
106	32	170	172
258	0	88	83
259	25	53	45
261	29	62	62
238	12	92	85
139	0	162	134
44	92	174	162
0	66	205	194
0	98	130	150
0	117	132	143
36	139	103	117
49	147	77	85
32	144	108	98
14	119	132	123
31	55	158	166
66	37	78	109
60	27	96	132
71	37	82	107
62	45	111	127
55	45	144	189
53	53	207	200
40	87	244	165
56	88	209	164
82	115	202	145
63	70	215	188
80	48	209	200
80	62	209	183
92	65	226	184
0	0	81	86
99	41	53	83
112	32	71	120
106	0	145	84
243	0	103	62
267	0	55	67
273	4	60	56
279	2	53	64
283	0	46	61
281	0	47	55
263	0	83	82
170	0	91	57
91	23	122	103
43	111	164	121
42	87	194	173
50	76	190	184
52	92	196	168
38	91	220	169
25	66	242	194
7	39	318	221
36	61	275	194
95	42	182	180
100	66	159	146
92	70	186	133
60	47	253	175
74	79	225	120
110	62	163	152
37	33	290	195
67	21	230	214
73	12	210	218
49	25	266	219
0	70	232	171
0	75	148	166
29	85	181	169
0	66	178	178
0	82	155	168
0	136	70	122
0	119	49	87
0	123	43	94
0	129	38	95
0	133	31	111
0	128	38	122
0	133	36	108
75	157	33	69
42	152	88	91
11	114	151	146
195	0	127	89
148	26	150	102
273	0	73	75
233	0	50	56
232	0	48	54
233	0	52	58
202	23	89	90
156	33	142	145
78	19	193	224
0	0	112	93
102	51	57	84
100	40	74	113
79	50	120	146
79	63	163	152
80	54	160	167
97	79	179	135
108	84	135	128
109	63	141	174
43	45	237	215
45	54	232	206
52	60	236	200
43	124	233	136
0	158	104	102
0	134	57	114
0	144	58	105
0	112	94	140
0	133	73	125
0	132	73	103
0	117	101	129
0	128	80	129
7	117	100	120
131	10	82	136
0	0	96	76
92	0	83	56
116	21	111	100
0	0	97	66
0	63	79	79
0	0	29	68
0	56	44	55
0	100	38	65
23	98	77	101
8	208	68	52
0	203	72	57
0	200	68	60
0	195	63	65
0	198	58	62
0	186	55	74
0	191	50	69
0	183	52	75
0	164	66	94
29	92	52	102
9	85	82	105
0	60	92	155
6	54	115	159
0	0	54	84
10	80	76	84
12	70	107	174
0	0	55	80
0	0	37	47
33	6	27	29
23	5	39	32
5	1	53	44
15	6	36	38
6	6	48	35
8	7	43	33
3	7	50	37
6	10	48	34
10	12	47	32
5	15	49	30
13	20	41	27
17	16	37	33
6	18	50	30
11	14	47	31
10	17	41	28
15	20	38	26
18	22	33	28
13	28	43	22
12	30	42	20
15	32	44	23
21	35	38	20
22	36	39	22
30	37	33	22
35	35	31	28
31	35	42	31
44	38	42	28
52	39	33	26
43	37	37	29
51	36	34	28
54	32	28	31
58	34	22	26
58	29	28	33
56	27	34	34
60	18	31	50
64	24	26	41
56	15	45	59
46	0	95	48
144	23	42	33
122	30	88	76
21	0	126	67
140	41	72	81
138	34	118	112
85	141	184	119
42	97	211	138
38	50	232	193
20	19	282	227
22	2	317	236
33	6	301	199
108	28	194	138
87	11	198	190
51	10	230	193
0	0	150	120
74	10	153	160
0	0	75	82
73	26	53	84
63	21	147	94
70	7	145	145
88	51	187	172
0	172	129	88
24	216	101	44
19	208	74	52
10	207	84	53
0	206	87	54
0	196	79	64
0	200	74	60
0	162	58	53
0	149	52	70
0	114	61	117
46	101	94	126
48	100	93	100
51	91	93	123
0	158	66	102
0	121	84	131
1	110	90	150
0	171	76	89
94	164	51	74
59	144	113	116
0	116	173	144
4	66	214	194
79	10	151	196
0	62	232	198
0	118	261	142
0	123	243	137
85	71	183	166
91	80	168	153
134	69	156	156
102	71	171	166
144	72	129	154
156	71	134	155
144	65	130	173
137	48	160	200
118	53	171	198
140	42	158	212
170	59	122	201
138	23	189	226
139	75	198	174
153	144	165	115
90	66	189	186
9	121	230	139
4	130	247	130
0	0	145	124
48	152	142	108
9	168	175	92
0	13	59	106
0	113	61	76
51	156	63	99
42	156	104	86
33	145	126	107
18	122	174	138
98	130	190	130
87	104	259	156
103	125	243	135
68	77	258	182
0	127	170	133
86	77	173	150
75	95	219	159
63	66	212	162
61	32	233	203
73	60	203	175
57	42	214	187
111	62	219	163
87	58	223	162
62	63	214	156
46	40	245	190
79	85	184	162
82	76	168	172
116	63	192	185
86	43	207	188
128	66	145	183
119	67	139	187
96	36	182	223
121	58	132	193
61	32	226	228
49	9	238	225
22	28	278	226
32	22	261	227
30	42	247	218
0	50	275	209
0	45	278	215
0	32	244	227
0	54	227	206
0	63	175	197
0	61	159	199
0	69	170	191
0	80	163	177
0	85	184	175
0	91	192	168
0	0	74	83
60	21	42	49
62	31	36	36
65	29	47	50
94	36	54	68
91	34	93	91
79	47	142	119
26	55	208	169
29	48	241	204
31	56	252	187
37	14	228	235
9	8	280	246
54	13	231	237
59	21	237	235
107	61	174	199
85	57	206	203
30	32	228	228
20	40	290	220
55	45	268	215
59	49	228	202
0	0	137	104
0	0	89	78
0	0	60	55
0	0	42	45
55	41	29	31
58	59	38	26
61	59	35	16
65	55	35	13
62	48	49	14
84	42	30	11
89	34	38	12
100	28	44	20
109	27	22	16
101	19	37	21
96	17	54	28
98	10	62	48
89	0	111	91
135	118	134	76
197	115	104	122
124	72	158	168
142	76	154	161
156	81	127	147
114	69	189	151
102	40	176	185
119	55	152	157
99	43	188	194
117	44	175	179
125	71	156	133
117	73	203	137
38	73	196	158
0	39	270	211
20	32	220	206
79	0	142	216
72	0	151	212
0	4	214	222
2	31	196	184
0	12	203	217
0	4	196	208
0	68	173	165
0	83	135	141
0	99	115	124
0	113	103	147
22	84	152	160
9	74	227	182
0	62	214	198
0	56	224	204
0	51	239	209
0	56	241	204
0	71	239	165
8	47	222	190
31	65	181	160
33	63	182	170
57	65	147	160
107	90	91	107
118	116	80	78
119	101	78	106
135	116	64	78
114	98	100	121
135	113	73	99
136	114	83	95
130	106	91	118
147	121	78	95
151	124	72	95
137	123	107	93
161	112	91	115
180	129	64	84
179	143	51	59
177	144	58	70
187	143	53	71
196	161	49	64
192	169	30	53
180	168	51	30
197	157	37	45
201	154	41	56
202	152	52	76
201	156	47	70
186	146	84	83
196	127	84	97
215	142	71	74
220	134	70	80
218	138	72	83
229	145	65	78
227	143	79	75
235	142	75	81
232	139	75	80
236	132	67	99
238	137	70	92
240	139	70	98
244	142	62	88
250	132	61	87
259	141	36	62
261	138	30	64
261	137	35	74
245	135	54	94
243	143	57	87
246	144	74	90
245	137	67	95
243	140	69	82
239	142	69	82
219	130	112	107
209	102	123	151
207	119	111	134
206	133	111	104
172	112	135	119
147	133	163	127
0	0	185	143
181	142	114	118
202	132	113	103
250	137	72	88
265	144	55	62
256	138	68	71
211	125	124	94
174	93	144	114
168	109	145	105
178	81	78	124
158	89	131	107
159	100	118	90
152	88	100	113
142	83	93	127
145	63	104	146
145	62	115	149
129	80	130	131
50	28	232	220
28	18	305	231
0	41	293	219
0	54	259	206
0	65	218	195
4	76	274	184
10	63	281	197
48	64	259	180
0	0	164	140
0	144	101	116
67	176	31	56
61	193	52	46
100	200	25	47
92	196	63	58
108	174	44	56
113	205	59	51
117	215	80	36
148	218	55	37
148	216	78	42
167	213	51	37
212	211	27	36
228	211	23	30
237	205	21	33
242	207	26	31
239	206	58	29
262	202	28	31
252	186	66	60
233	156	87	88
165	104	133	143
0	144	127	116
0	130	113	126
31	125	88	116
14	124	126	118
0	0	100	136
159	52	39	71
136	34	109	82
126	138	103	86
0	145	129	111
38	130	101	106
13	148	130	112
0	8	49	113
0	100	55	81
53	136	45	80
27	139	85	74
21	125	97	93
35	120	72	100
35	122	62	102
46	138	42	70
43	137	34	67
28	134	46	66
33	132	32	68
25	121	36	83
21	129	39	68
19	125	36	70
7	115	49	91
11	128	37	60
9	114	35	90
7	118	30	82
5	122	33	78
2	121	36	74
0	136	29	75
0	137	27	65
0	120	38	91
3	125	67	109
108	136	33	72
112	145	34	28
90	144	56	27
80	146	66	27
78	142	56	33
74	127	52	51
58	108	94	104
33	94	144	137
0	0	65	84
38	16	89	91
0	0	83	82
18	18	114	93
0	0	67	70
71	40	57	64
66	38	81	101
0	0	73	73
60	43	88	94
89	114	101	110
102	112	95	112
108	135	80	75
109	126	93	93
123	139	70	72
121	128	80	101
126	132	78	97
147	145	43	76
150	132	51	110
158	145	50	90
169	154	42	71
165	131	38	94
162	125	45	107
149	130	82	111
151	141	101	92
153	141	118	104
162	160	87	68
153	146	102	76
175	137	89	82
175	136	97	92
146	99	177	137
158	74	188	161
117	125	221	135
103	139	227	121
120	125	226	135
129	123	211	137
118	123	204	137
110	129	192	131
0	0	87	83
81	40	67	91
52	26	126	118
0	155	119	105
89	119	94	111
82	124	162	136
43	84	249	176
45	99	277	145
67	67	279	193
74	53	269	207
90	77	234	177
108	56	213	204
93	52	245	201
123	31	196	214
132	48	168	184
107	37	201	199
141	77	142	127
126	62	164	153
132	75	138	121
135	67	143	131
132	72	139	112
117	61	161	127
144	32	134	186
0	0	145	103
0	110	53	91
0	44	41	110
0	0	25	69
6	21	31	37
13	24	22	28
11	25	28	31
13	23	24	36
13	27	23	36
17	27	22	38
14	30	23	34
17	32	24	33
17	33	24	34
19	33	24	37
18	34	26	40
20	35	26	39
22	34	26	37
21	22	33	59
17	10	50	71
8	0	80	90
47	15	116	113
134	0	69	131
141	0	71	129
125	1	116	136
147	53	180	141
137	36	191	175
147	0	132	111
174	0	84	75
181	7	56	38
196	10	34	29
202	9	35	33
209	10	29	31
210	8	29	28
212	7	27	28
213	6	27	29
216	7	24	27
212	2	42	36
206	0	48	48
228	53	46	20
236	52	23	12
237	50	20	10
233	42	28	16
232	42	18	10
209	33	29	24
172	0	50	57
130	18	74	74
127	79	51	61
175	105	36	66
163	99	74	84
179	100	66	89
148	71	134	129
132	88	126	133
129	91	127	140
8	66	204	193
0	49	241	211
0	47	241	213
0	77	192	183
0	113	176	147
5	107	174	146
32	120	147	120
12	127	152	133
18	136	146	124
49	149	122	110
90	152	74	72
109	155	56	64
129	165	38	55
131	169	45	59
139	178	38	49
131	166	52	75
141	173	39	59
154	182	29	46
137	176	60	60
141	148	82	101
100	57	93	118
141	82	39	59
158	79	35	56
141	110	49	52
122	103	75	78
142	159	98	97
139	142	90	89
135	142	112	93
156	151	68	73
163	148	54	58
169	140	46	58
160	124	63	78
165	129	64	67
163	124	67	66
175	116	54	85
166	119	71	73
125	90	131	121
50	95	197	155
5	108	234	120
0	78	153	182
0	90	132	157
41	51	224	209
3	55	307	193
57	36	265	220
75	35	240	203
91	37	203	190
133	22	152	194
90	75	148	151
154	45	80	111
157	31	51	136
151	25	49	129
153	51	40	90
155	54	51	83
148	59	54	77
113	20	62	101
90	30	75	82
72	58	98	77
75	77	99	85
120	132	81	58
106	157	101	40
121	166	81	41
103	193	45	34
67	212	68	23
49	213	63	28
63	193	39	38
46	156	69	91
0	177	68	80
10	160	59	82
36	162	30	72
38	159	31	71
33	158	46	74
40	166	36	66
38	163	40	74
0	149	69	103
0	135	95	125
0	124	109	136
0	152	90	108
0	148	70	106
0	133	79	127
0	105	109	155
0	138	122	122
0	141	93	114
0	133	107	116
8	129	94	118
11	104	111	135
16	78	171	182
93	55	218	194
41	62	272	198
39	121	217	139
57	73	223	168
48	123	203	137
13	49	273	198
48	51	247	177
125	59	177	153
157	71	114	126
159	54	134	139
126	41	184	158
108	41	208	165
51	94	173	153
64	108	130	125
67	89	112	148
59	102	116	144
59	124	116	134
8	132	152	127
23	147	137	113
31	111	138	126
22	115	157	145
0	121	181	139
2	86	203	170
5	77	275	183
0	90	221	170
0	102	246	158
26	98	240	162
0	91	269	169
43	106	214	154
63	119	180	123
64	124	173	132
62	123	150	120
105	130	104	105
120	139	93	87
126	145	91	88
132	142	83	91
106	122	135	136
99	91	193	148
108	131	163	129
81	140	185	120
104	140	162	120
116	146	160	114
136	147	159	113
126	147	171	113
0	0	111	104
0	0	78	74
24	24	65	65
33	24	55	70
0	0	45	49
54	36	33	31
61	34	21	30
62	30	25	37
60	29	28	36
63	28	26	37
63	25	25	40
60	20	25	46
58	20	25	42
54	18	27	43
43	0	38	66
27	4	52	62
26	0	55	67
35	0	105	81
124	44	77	97
115	95	138	125
80	125	232	135
31	62	244	194
36	56	228	182
49	95	180	137
87	85	174	150
107	59	202	165
109	53	166	143
118	90	109	128
137	92	102	102
140	99	64	70
130	91	76	98
85	52	151	157
69	47	232	186
48	76	217	149
24	102	225	106
0	73	249	184
0	57	227	203
0	90	195	164
0	82	198	178
0	85	211	175
0	75	231	185
0	107	173	153
0	120	164	140
62	125	152	135
45	122	155	129
54	101	157	153
69	105	153	142
84	108	125	127
117	117	95	94
116	123	100	106
120	130	89	99
116	134	114	98
106	126	132	108
111	118	117	115
140	148	145	112
120	105	152	148
68	57	163	168
41	57	248	195
3	107	222	153
0	0	136	103
71	138	138	99
65	191	162	69
83	128	175	112
70	111	205	149
45	104	220	156
29	89	267	171
20	84	281	176
40	104	249	156
26	109	251	151
9	89	289	171
2	79	307	181
2	83	303	177
0	75	284	185
75	47	254	205
63	18	283	242
75	60	259	186
87	49	243	198
87	12	244	222
79	32	258	209
69	23	272	233
65	44	224	193
44	78	183	147
71	64	206	176
98	26	166	181
64	44	282	216
110	40	236	220
77	49	269	205
93	43	253	217
81	50	265	210
172	144	138	59
165	126	168	97
90	93	155	107
149	119	179	91
145	125	171	92
161	133	152	85
225	155	90	57
236	154	108	73
243	153	99	92
262	164	63	95
271	166	71	93
270	163	76	97
204	144	95	116
85	96	182	148
101	117	149	139
135	125	107	93
134	135	99	85
145	138	92	74
165	146	69	61
169	148	75	56
155	125	107	110
140	78	57	80
141	52	72	114
49	0	136	92
164	61	50	57
138	32	91	105
92	140	156	102
56	91	225	169
0	176	105	84
0	111	141	140
81	96	159	164
54	82	227	178
37	80	267	180
29	63	315	197
109	62	232	198
135	36	208	197
142	21	204	215
227	80	117	127
144	11	154	207
45	93	227	160
65	148	189	112
66	150	170	110
0	141	181	119
0	131	122	129
16	131	57	102
4	121	56	88
6	123	47	89
18	140	28	62
0	147	73	57
20	137	27	85
11	157	51	57
15	143	47	93
0	174	69	86
21	160	51	86
25	165	58	92
30	172	48	88
48	184	32	63
38	177	57	77
0	167	117	93
11	155	111	105
7	164	126	96
26	181	119	79
0	185	127	75
0	170	129	90
2	177	124	83
0	163	124	97
0	165	97	95
36	153	100	107
62	179	45	60
23	152	96	94
43	166	78	80
35	157	80	79
16	152	103	99
14	130	122	120
73	118	144	142
38	123	202	137
40	92	251	168
22	61	263	187
44	53	250	204
35	75	239	164
44	83	222	146
66	64	218	165
35	64	236	168
58	69	222	167
103	74	205	163
39	74	208	162
7	95	197	155
125	132	149	128
96	76	165	132
124	70	135	129
82	40	206	166
44	84	156	141
65	127	126	125
75	145	86	95
58	138	111	95
45	123	112	112
0	139	99	116
50	151	69	87
47	153	69	84
56	188	53	59
12	151	123	107
58	163	75	77
136	137	42	58
130	138	50	68
63	74	79	101
132	131	61	100
134	142	60	77
151	149	40	54
139	149	70	63
151	152	58	66
159	148	53	75
157	146	61	83
160	157	71	65
149	135	99	112
154	153	93	94
147	164	109	84
102	175	134	85
148	166	52	64
150	164	59	52
147	154	83	55
162	141	87	97
155	140	111	109
112	136	155	124
58	157	192	103
145	146	136	109
149	140	122	100
106	109	191	145
0	104	240	156
0	105	176	155
0	122	156	138
0	112	129	148
58	97	167	163
11	89	294	171
8	86	280	174
1	79	296	181
2	77	281	183
40	73	232	187
111	60	210	157
95	53	192	170
59	81	181	139
128	71	205	152
148	80	198	151
144	67	201	151
29	117	191	143
167	88	159	165
154	79	182	158
0	107	192	153
0	127	141	133
0	0	53	94
82	55	53	92
0	0	90	104
116	60	36	67
112	96	24	45
94	80	49	78
111	67	45	76
93	72	72	112
106	152	115	108
120	159	90	78
122	164	84	71
142	176	54	53
151	166	44	68
141	165	72	76
148	161	75	88
160	169	66	75
155	159	87	85
169	185	56	57
172	178	49	54
170	168	57	65
172	167	71	60
176	174	71	46
176	166	79	50
161	135	96	123
113	158	149	102
81	185	164	75
0	168	110	92
21	162	60	82
