0	40	195	175
70	30	185	166
81	35	172	147
67	35	173	143
89	32	190	166
55	0	218	211
73	25	215	168
52	6	218	204
53	6	222	221
48	0	243	230
44	6	260	222
62	12	262	198
58	23	281	207
71	23	275	210
0	40	144	138
59	48	70	92
48	56	76	68
49	61	72	60
50	67	67	51
53	68	72	57
56	70	76	59
80	80	52	47
92	85	36	45
97	84	47	46
113	84	41	54
117	88	38	53
133	93	37	50
137	94	46	49
146	94	49	47
149	94	60	48
156	92	58	46
163	88	63	48
167	84	67	46
172	80	69	44
179	73	65	49
186	68	59	55
187	62	60	56
190	61	58	50
192	54	63	59
192	54	64	59
194	46	67	66
194	0	102	69
69	0	120	45
57	45	141	85
0	0	125	127
2	0	179	163
0	0	163	113
179	58	71	74
174	59	78	84
156	58	86	88
145	51	82	96
134	45	89	110
119	45	99	116
90	36	124	132
86	22	139	166
59	19	180	186
60	17	175	193
59	15	176	197
58	42	223	211
31	27	218	194
229	0	117	97
149	0	122	84
170	0	176	106
122	0	224	144
0	48	146	149
39	56	146	156
34	55	174	166
0	85	98	114
45	96	59	86
34	117	61	57
30	109	69	67
28	109	70	66
30	110	71	63
31	107	75	62
40	107	67	64
41	102	70	67
49	102	66	65
61	98	60	68
64	98	53	65
71	95	50	61
81	90	41	72
91	51	48	110
145	0	97	86
181	0	147	96
56	29	153	133
41	0	251	159
0	51	173	169
83	47	142	161
87	52	128	128
88	58	136	131
0	78	92	144
107	7	105	151
89	46	105	129
0	47	173	168
0	66	179	166
0	63	175	172
0	52	180	154
0	51	169	160
0	51	152	154
0	58	149	151
74	59	100	128
0	92	140	131
62	100	65	84
49	116	67	74
36	120	73	74
25	107	71	85
24	100	74	102
21	98	91	108
19	91	110	117
37	36	134	180
94	57	72	89
87	46	86	77
78	41	114	83
92	41	100	77
99	40	111	76
0	99	99	90
42	92	70	120
64	85	55	112
79	85	58	98
81	70	69	109
101	65	68	112
122	58	71	104
118	63	88	101
123	66	85	92
133	62	87	90
152	54	76	93
164	50	68	90
171	47	74	85
171	50	74	75
187	45	62	71
205	40	47	67
207	38	53	65
213	33	48	62
210	32	55	58
206	34	61	57
204	32	61	55
198	30	69	52
193	34	65	46
187	33	69	50
184	30	78	54
182	37	69	49
175	35	75	51
167	35	79	56
166	33	77	60
156	40	78	55
147	42	79	55
136	40	84	60
140	47	69	54
121	50	75	57
123	47	63	68
107	51	51	71
104	53	60	67
95	50	52	71
84	49	53	66
80	52	49	58
75	53	50	60
67	46	64	74
46	2	94	134
57	0	149	153
86	7	140	167
68	28	262	228
62	22	252	234
61	25	253	206
41	10	177	154
67	33	110	119
63	59	74	72
51	59	81	66
50	58	93	70
48	58	97	78
59	64	98	73
71	73	91	59
111	83	63	55
116	77	75	60
138	73	59	63
144	73	76	62
147	73	100	61
161	74	104	60
199	71	66	56
211	61	67	63
220	55	65	60
220	45	75	67
225	35	78	78
230	27	72	83
227	26	77	78
225	24	82	81
227	36	80	65
220	35	69	57
215	33	82	62
209	29	87	66
198	35	91	61
186	40	101	58
172	34	112	68
182	38	95	64
173	39	104	67
164	38	98	71
147	45	98	75
121	42	121	90
130	66	88	74
122	46	85	107
115	41	74	125
108	41	63	132
83	40	82	131
75	40	83	137
71	38	97	148
70	40	89	145
59	30	107	160
67	49	88	139
0	66	143	136
0	62	107	141
0	63	124	148
0	47	124	152
0	0	57	86
0	0	29	45
0	11	47	44
0	13	40	67
0	52	39	62
0	0	33	72
0	46	38	56
0	0	18	53
6	25	31	47
45	0	30	52
0	0	58	42
29	16	53	59
0	0	53	55
0	0	61	42
0	0	71	50
71	63	33	35
64	59	52	43
0	85	63	55
12	54	77	130
18	36	108	175
86	156	65	75
84	163	69	62
97	164	69	68
108	167	66	73
116	168	62	73
125	165	55	70
136	161	55	82
146	157	56	78
158	148	56	86
173	143	60	83
176	132	72	93
180	127	82	93
187	122	92	89
189	122	87	90
193	114	82	93
198	112	76	94
198	106	78	114
191	104	80	136
229	0	117	165
188	79	96	115
186	73	94	123
180	69	96	127
170	67	103	132
175	68	94	124
171	73	88	119
171	87	80	104
156	101	93	110
146	97	76	111
129	110	81	96
119	120	79	99
116	112	81	96
119	120	72	81
107	117	79	85
93	108	87	96
91	106	76	96
95	109	70	90
91	107	67	84
89	103	61	77
87	97	55	85
90	96	60	83
95	91	49	82
91	85	58	92
90	70	81	108
66	43	138	143
57	20	190	187
67	22	202	195
0	25	200	181
0	26	107	154
0	41	104	165
0	45	61	147
0	35	72	157
0	29	71	151
4	33	109	164
0	40	119	173
0	61	104	158
120	63	55	86
115	63	67	65
116	67	70	53
117	70	73	49
114	71	82	50
126	72	78	50
134	74	74	48
128	73	87	53
135	72	92	61
129	72	104	75
31	0	146	118
117	67	117	78
135	70	98	76
136	54	110	92
11	0	156	88
0	0	100	92
0	45	77	113
7	46	101	146
0	0	50	84
22	17	71	100
104	32	77	99
85	30	129	115
94	52	139	118
85	47	152	124
67	52	165	120
68	44	182	121
67	47	162	120
67	40	142	135
71	46	125	132
62	36	148	154
53	44	144	146
60	86	96	99
55	105	80	80
43	111	77	77
39	116	82	73
40	110	94	94
0	85	126	129
42	93	88	103
46	110	75	82
50	111	70	77
56	111	63	70
61	109	59	70
67	107	55	71
70	113	54	67
74	116	51	61
81	108	51	65
75	101	57	77
72	95	61	91
0	0	92	129
0	46	91	153
75	66	82	132
0	52	145	180
0	30	130	189
0	21	120	179
22	0	156	112
0	32	76	145
0	0	40	75
11	20	61	89
0	43	35	78
0	48	21	72
0	54	28	69
6	38	57	85
40	23	82	134
0	57	98	156
0	20	101	211
180	67	65	99
176	79	49	66
174	76	59	63
177	76	63	62
177	75	69	64
174	72	71	72
179	66	73	90
61	0	151	125
0	12	170	171
0	0	192	118
0	0	141	145
167	38	74	108
164	42	82	114
153	38	77	120
142	35	77	120
124	30	90	113
107	32	101	118
91	30	117	122
90	34	103	123
81	32	95	128
74	36	89	135
60	37	98	136
53	56	104	113
43	57	121	116
46	65	109	106
47	72	87	93
43	75	92	95
38	75	113	105
83	23	135	160
48	35	192	161
0	50	158	146
67	75	100	120
77	104	59	80
76	108	67	65
86	109	62	59
96	109	54	56
110	107	47	50
114	104	47	51
117	101	49	51
117	93	56	63
124	92	47	60
128	94	51	56
131	92	54	60
139	90	49	59
145	86	50	61
151	85	49	62
158	84	47	61
162	82	48	62
166	82	46	61
169	80	46	60
173	79	49	61
176	70	50	70
77	0	85	80
73	15	117	108
56	15	187	161
0	28	180	192
93	47	159	148
0	10	189	201
0	29	185	193
0	39	286	170
0	8	176	207
213	0	133	95
153	47	71	105
146	60	66	90
132	56	78	94
126	52	73	103
113	36	93	116
106	41	92	114
97	43	81	114
85	43	88	111
72	41	94	125
64	39	94	138
55	51	100	125
43	50	117	137
53	50	96	133
59	46	91	143
0	23	137	194
0	30	141	183
52	24	129	168
0	0	105	101
66	14	121	144
0	57	147	149
0	45	138	175
0	29	143	189
0	39	149	186
48	33	181	180
52	22	184	191
0	33	194	173
0	32	200	179
0	26	100	156
12	0	153	113
0	0	168	94
113	111	125	117
0	0	101	97
33	0	124	78
0	0	88	68
30	20	104	105
0	0	51	67
0	29	47	79
0	35	46	104
0	29	51	126
30	30	91	153
1	33	162	184
151	63	108	119
247	0	99	96
186	38	48	86
185	38	50	66
181	36	49	64
172	29	56	73
171	26	65	96
169	26	63	120
158	23	67	114
152	23	68	108
139	18	73	119
134	31	72	112
130	37	68	116
122	40	68	110
117	30	68	127
102	17	77	155
106	42	79	136
107	2	167	185
101	0	223	200
98	0	231	180
66	0	273	204
82	0	235	197
0	29	210	186
0	28	215	182
0	8	210	198
0	43	223	157
0	61	217	145
0	114	193	146
207	0	139	90
91	0	128	76
23	0	158	69
111	71	80	74
0	0	102	75
14	19	110	108
0	0	50	68
16	16	70	90
10	19	116	136
0	0	94	101
0	36	83	110
17	25	117	166
172	0	130	92
73	90	145	102
196	0	150	100
136	0	155	88
257	0	89	70
167	7	118	98
107	0	179	83
0	48	216	115
0	54	195	157
86	52	98	127
83	46	93	131
79	41	79	146
81	58	64	123
72	63	74	113
67	82	63	90
55	86	61	83
50	94	53	73
38	98	58	65
33	100	59	65
29	97	59	67
29	94	55	72
26	93	54	71
25	93	51	72
29	96	43	68
20	99	62	70
48	71	82	109
32	56	126	138
50	62	110	126
43	69	116	140
183	0	128	98
133	18	169	144
0	0	174	145
199	0	142	99
137	14	188	139
90	0	249	161
32	0	226	116
0	0	166	154
0	111	144	145
175	0	129	96
46	76	180	133
0	0	169	155
84	0	189	111
84	40	98	172
94	70	74	155
84	0	184	155
147	0	199	156
0	0	185	146
0	0	75	83
0	22	72	105
118	24	43	90
88	15	131	96
141	81	79	71
156	72	72	69
161	58	72	79
166	50	74	75
175	37	73	79
177	25	79	89
184	15	70	85
180	10	83	101
267	0	79	65
229	2	85	101
216	0	117	132
144	27	108	155
0	3	206	201
0	25	175	166
0	0	130	107
0	41	53	108
18	31	78	143
0	41	50	135
29	19	92	174
0	0	98	98
9	34	107	122
165	64	69	76
153	57	67	82
149	75	59	69
141	77	61	72
135	89	50	63
129	88	52	65
124	88	48	72
109	91	51	70
100	86	57	74
102	85	47	75
95	82	47	83
92	80	48	83
90	74	48	86
84	73	56	89
76	2	139	167
72	0	206	201
83	2	186	203
67	0	207	204
49	0	234	213
47	15	233	201
44	17	239	202
52	23	260	202
58	23	255	202
59	12	253	198
0	37	156	175
0	38	140	176
79	74	88	89
105	79	71	77
106	84	70	64
105	70	90	75
117	63	88	78
128	64	88	71
136	56	90	78
143	56	88	79
147	56	87	77
155	56	84	77
161	55	86	78
162	56	84	82
166	52	80	87
163	45	98	97
157	46	101	100
0	0	145	72
40	27	144	119
0	0	139	110
0	33	70	127
0	37	65	131
0	27	66	158
0	39	44	137
0	47	34	104
14	42	69	114
0	47	70	131
129	71	52	79
114	77	95	66
121	56	91	115
108	82	81	84
101	90	93	74
84	96	103	69
85	100	84	69
84	98	75	78
75	106	65	68
61	106	70	75
47	109	75	78
43	112	74	79
34	111	79	86
35	117	72	84
30	115	79	90
30	118	79	93
29	115	76	97
15	109	93	120
25	111	78	110
24	113	82	113
17	108	92	122
23	99	91	134
27	110	96	121
40	117	99	122
62	153	100	107
63	139	111	116
77	147	111	110
87	143	103	94
94	140	115	94
107	136	117	98
116	125	133	108
135	132	121	90
138	132	130	81
162	130	125	86
190	125	101	88
201	119	88	100
270	0	76	129
160	99	107	90
264	0	82	105
156	0	96	66
214	90	78	65
213	89	68	75
205	83	74	77
214	88	57	64
208	82	67	65
203	87	68	62
196	87	70	62
193	90	64	59
185	89	67	60
178	91	67	59
168	92	71	58
160	86	71	62
151	86	67	67
143	84	75	67
135	87	72	70
130	86	67	70
125	86	65	68
112	84	71	78
96	85	78	75
86	82	77	81
81	80	81	88
74	76	88	90
73	12	170	176
67	6	232	197
51	16	244	188
39	9	253	200
46	7	211	196
46	0	208	207
57	28	160	173
55	44	154	158
76	56	104	136
84	64	100	127
96	73	90	110
118	89	77	87
128	93	87	94
145	89	88	94
135	85	127	101
162	99	104	74
181	98	112	75
194	99	107	69
194	93	119	75
213	91	100	77
220	92	94	73
234	95	78	60
253	72	78	88
135	0	91	79
122	22	162	111
0	38	191	189
0	30	188	189
0	0	81	87
19	15	114	115
0	0	110	123
97	32	116	140
0	0	206	119
0	0	143	131
90	31	170	163
234	0	112	88
207	73	76	61
192	72	81	67
184	80	72	57
177	82	84	66
168	84	71	65
147	80	87	72
150	75	67	76
133	69	70	82
128	67	62	85
112	66	69	87
108	66	61	92
88	61	79	91
83	61	76	101
79	52	80	116
74	2	177	176
67	0	237	205
55	0	225	197
53	0	219	193
67	0	183	198
77	0	157	213
0	40	218	160
79	59	110	112
61	54	117	115
98	66	96	104
99	67	111	99
104	73	124	91
130	81	102	85
151	88	117	77
163	87	121	80
184	81	127	85
201	77	119	88
215	70	113	90
233	66	89	94
241	64	93	96
260	65	70	92
262	57	64	101
268	59	57	80
265	63	57	77
266	50	65	76
271	49	54	80
250	44	61	55
231	41	84	48
233	38	75	50
228	37	75	48
217	38	83	50
210	38	92	50
206	35	88	51
202	35	90	53
189	36	90	56
185	42	87	52
177	41	84	54
162	40	86	59
155	42	85	60
145	39	87	63
134	39	83	67
130	44	71	65
119	45	70	67
104	46	70	74
98	50	69	66
83	34	70	85
78	39	69	84
74	37	69	83
73	29	69	88
66	33	78	83
62	30	86	95
0	39	65	126
0	27	77	150
39	0	115	104
69	41	85	88
68	41	82	85
62	26	95	101
68	30	100	102
68	35	100	112
76	40	91	92
88	55	84	77
89	56	99	80
96	52	101	77
97	50	125	79
105	57	143	73
93	62	164	72
119	68	165	74
177	68	105	71
195	62	99	77
209	62	93	75
215	54	94	82
227	53	82	75
225	42	83	84
125	0	116	76
256	36	68	68
239	32	78	80
233	39	71	67
223	38	78	57
222	39	70	52
217	38	78	54
206	41	85	51
202	41	84	55
196	37	87	56
192	35	89	57
193	39	86	53
174	37	96	59
171	35	86	72
156	35	88	82
42	43	183	101
0	0	164	113
127	49	93	99
127	57	76	85
105	57	91	86
87	55	83	85
83	66	81	78
67	56	79	87
59	54	73	92
55	53	74	94
53	42	75	104
43	40	80	105
45	41	72	105
45	38	67	101
45	37	80	102
47	36	90	113
45	34	96	124
57	29	84	132
57	2	102	155
54	12	100	147
82	38	85	110
90	34	70	108
114	43	73	94
106	32	81	103
115	31	84	91
124	32	86	88
141	37	87	79
156	40	91	73
167	39	98	74
181	41	91	75
195	43	83	68
181	39	102	74
193	50	79	63
177	33	99	123
270	0	76	81
233	36	59	61
209	33	68	51
203	34	71	50
202	32	72	50
198	33	67	49
194	34	67	48
191	33	66	46
184	35	62	47
176	31	69	51
174	31	59	53
167	41	61	48
158	42	57	48
151	43	56	50
139	44	66	51
140	49	57	49
123	48	61	53
118	50	59	54
98	51	68	61
82	49	72	70
76	51	73	70
76	50	57	71
63	50	68	73
59	51	66	75
54	51	69	77
53	52	67	78
55	55	67	78
52	48	73	95
54	42	97	104
61	44	71	99
52	42	66	100
51	48	68	92
44	37	84	103
48	40	101	108
47	37	94	118
49	43	96	102
55	53	102	101
58	64	116	107
94	78	100	86
99	79	116	84
119	85	108	78
127	86	125	74
144	86	126	69
151	76	140	77
176	77	116	75
188	77	114	70
201	72	104	72
207	61	90	84
188	78	99	93
191	56	97	124
272	0	74	86
242	40	78	73
226	45	67	69
208	39	86	62
204	37	89	63
194	38	88	66
241	0	102	68
209	39	71	57
193	42	88	62
224	0	108	71
213	46	38	47
213	45	29	45
206	54	26	37
198	60	23	35
192	69	19	29
171	68	34	47
157	74	42	54
128	74	59	58
116	72	60	64
107	78	54	63
94	72	49	71
92	68	51	71
89	79	44	55
79	69	59	64
70	59	54	75
60	47	64	90
63	46	58	87
59	43	65	88
49	11	137	138
69	43	188	190
42	10	196	179
93	24	246	176
65	17	228	207
63	19	236	205
50	24	231	204
33	18	262	210
36	25	259	201
46	26	250	199
0	45	178	145
0	33	161	169
86	53	144	128
0	53	202	177
104	81	75	87
119	92	62	61
113	92	78	66
126	95	78	61
130	98	78	61
130	102	81	57
141	102	75	50
142	103	68	54
156	102	66	52
67	23	83	77
0	51	124	104
0	48	95	170
0	58	95	166
0	68	97	147
141	0	95	84
201	0	132	61
170	88	45	57
145	83	76	55
46	0	96	83
0	0	47	50
11	16	59	63
0	27	57	85
12	28	75	118
0	0	40	65
21	19	59	79
100	92	65	87
78	93	78	64
60	93	87	61
68	92	65	64
57	93	59	60
50	90	61	63
46	92	64	67
41	91	63	69
37	91	62	70
40	91	59	73
31	89	69	80
35	80	61	94
45	93	48	71
33	95	62	63
34	94	61	68
32	91	66	74
36	90	66	76
42	98	71	76
42	94	78	85
48	102	81	77
45	101	94	75
58	104	100	88
110	106	46	73
113	107	63	74
118	104	76	77
133	104	72	72
143	94	80	76
169	96	71	70
169	88	76	71
183	88	60	62
183	82	62	64
181	79	66	69
184	89	55	61
174	78	70	82
172	78	72	64
172	75	74	61
158	71	85	66
164	69	73	67
162	72	70	65
152	67	72	78
137	67	79	77
136	64	71	74
134	64	68	71
127	68	66	69
109	70	77	71
105	70	69	78
90	74	75	74
82	72	74	72
81	80	66	66
72	83	65	67
64	83	64	66
57	79	61	66
49	74	61	69
48	82	62	63
39	79	67	72
35	82	70	70
35	82	66	73
29	83	65	72
31	85	60	72
34	87	55	74
30	85	55	77
29	86	57	82
28	94	57	79
27	94	60	78
31	97	51	82
31	103	54	78
34	104	54	84
45	108	49	82
48	120	54	83
55	134	51	73
61	145	52	67
69	144	53	72
77	147	56	72
89	153	57	69
92	159	67	63
112	166	62	57
125	155	71	71
123	149	80	73
138	144	85	77
142	138	84	74
147	131	86	82
160	129	81	78
164	120	87	85
165	116	87	84
180	108	76	89
190	106	70	82
189	99	77	82
197	95	68	80
195	96	71	81
275	0	71	103
235	26	94	124
79	0	115	72
77	60	176	97
223	0	123	90
86	0	113	57
183	0	102	46
235	0	111	65
158	68	83	96
28	54	202	130
0	0	83	87
50	22	99	105
149	52	71	125
146	74	57	93
136	87	59	87
124	105	55	88
110	112	55	76
102	113	50	77
93	111	48	80
84	120	58	76
75	111	59	84
72	109	52	81
66	103	53	87
62	108	59	81
64	108	56	78
67	106	55	85
63	103	68	87
55	81	115	115
44	29	157	192
50	24	165	185
43	27	197	198
51	18	183	199
41	12	237	227
0	49	205	164
59	17	232	224
85	39	191	193
0	80	113	144
139	47	85	98
32	55	152	95
6	0	171	110
6	0	178	100
0	0	132	97
147	74	40	59
151	66	40	60
158	61	41	64
163	57	42	68
169	56	42	70
171	55	49	69
180	53	45	72
183	53	49	69
193	46	48	72
186	48	65	72
155	40	100	81
17	0	130	61
31	0	156	87
0	0	122	104
0	36	106	137
24	41	164	200
0	0	163	166
0	0	152	115
188	5	104	138
184	24	55	98
173	21	66	118
148	21	97	124
142	18	87	129
128	20	91	136
95	36	146	122
74	35	147	143
85	58	90	120
71	65	90	111
56	68	97	103
61	73	81	105
51	61	107	145
39	40	141	166
50	47	137	149
60	58	112	121
54	69	120	108
64	71	110	110
59	57	126	131
87	68	93	105
95	77	75	93
111	75	61	83
119	77	51	78
124	83	61	68
123	87	50	62
119	86	64	62
114	92	75	56
135	92	53	55
140	93	57	52
144	94	55	51
147	97	60	46
156	93	59	53
166	88	59	56
175	84	59	57
185	94	49	41
189	94	52	40
197	85	48	48
210	70	41	65
213	69	46	61
207	66	57	67
207	71	54	56
197	67	68	57
196	65	76	59
193	67	75	63
189	70	76	59
184	64	80	61
182	61	77	62
180	60	68	62
169	61	78	70
174	61	72	78
174	52	64	85
167	46	59	97
158	48	55	86
143	45	60	93
131	43	73	95
116	52	79	86
97	53	105	96
83	61	112	93
80	63	117	99
64	50	130	124
73	54	137	129
77	47	149	133
85	40	149	140
90	46	132	129
88	36	138	148
99	38	142	135
103	30	148	154
90	22	188	169
88	26	199	162
87	18	239	218
84	40	243	195
0	27	189	194
0	45	111	147
0	35	103	183
161	0	108	91
115	0	185	106
0	21	129	139
0	50	113	183
0	54	109	171
0	69	119	176
0	42	114	165
85	0	138	112
0	48	170	157
0	58	91	158
0	0	47	86
0	28	49	87
14	30	76	127
59	28	101	147
0	29	135	182
29	6	171	202
0	33	170	173
0	16	152	180
15	27	205	198
0	49	167	186
213	0	133	90
124	79	111	117
0	0	131	96
0	101	55	87
0	64	31	103
35	74	53	98
31	60	109	141
2	0	171	115
0	53	133	152
0	49	124	188
0	46	127	192
0	27	129	199
0	31	135	193
0	50	140	186
0	0	124	136
126	51	66	86
126	42	75	78
127	43	73	83
129	45	73	87
128	41	73	95
126	43	69	105
134	43	67	105
0	0	147	94
0	35	112	138
0	29	114	193
0	66	123	176
0	51	68	136
0	59	41	131
35	4	79	147
0	79	120	137
0	61	64	146
44	26	103	181
0	47	82	148
44	11	123	198
0	42	160	182
0	32	160	175
0	27	163	181
0	29	165	180
0	57	93	156
0	0	47	85
0	35	51	84
0	40	50	113
0	41	58	124
0	53	38	110
0	48	53	118
0	34	58	140
0	48	60	136
0	57	41	126
0	42	52	149
0	25	60	170
0	56	45	134
0	58	54	143
0	52	40	133
13	43	89	150
0	47	86	185
0	61	52	148
25	45	111	177
128	77	84	91
121	65	98	96
123	56	98	103
123	53	101	107
119	55	104	107
126	48	100	109
122	45	104	107
120	48	97	113
130	46	94	108
1	27	186	132
0	50	77	143
11	16	134	213
0	0	142	112
0	0	107	87
0	29	90	118
11	3	142	195
140	66	103	114
138	63	101	121
136	68	98	114
129	63	105	118
234	0	112	95
153	85	105	115
0	46	239	148
237	0	109	100
137	90	112	105
0	82	219	154
231	0	115	99
123	85	129	119
0	44	230	165
97	55	143	138
72	49	192	156
67	49	202	157
167	0	158	187
99	43	164	148
100	31	168	156
88	66	125	126
0	69	89	134
0	85	55	134
0	86	67	152
82	93	63	83
72	89	88	74
68	88	100	82
59	86	117	94
61	68	121	126
78	44	156	151
78	26	215	167
0	52	182	163
0	56	168	161
0	62	172	152
80	95	91	80
80	97	97	77
93	95	97	77
99	102	79	71
115	95	91	76
119	91	88	83
129	84	87	93
134	86	93	89
138	79	94	95
142	76	107	99
143	60	115	117
149	57	93	102
152	44	90	104
172	52	77	94
188	50	75	90
54	0	118	63
0	30	111	94
0	53	89	135
23	27	145	201
0	29	158	199
0	72	92	137
35	19	151	216
0	0	83	89
44	12	94	123
187	83	70	75
179	87	54	65
162	83	61	66
150	93	64	68
136	90	69	72
125	94	68	68
117	98	76	69
119	104	67	62
108	114	69	69
95	113	71	70
89	116	70	67
72	102	75	79
64	101	75	74
58	99	76	72
55	97	73	72
52	92	68	82
50	91	69	81
49	92	67	80
51	91	62	81
46	86	74	86
50	80	67	90
45	66	90	106
50	57	81	121
44	59	97	123
53	57	95	124
59	55	90	122
57	42	118	150
59	42	156	180
63	56	230	199
0	61	176	149
0	35	151	188
84	106	75	78
104	114	52	69
114	113	58	70
126	114	59	57
135	113	58	61
151	115	70	57
160	112	82	65
158	107	74	61
163	104	81	62
182	97	72	66
190	90	64	76
197	97	64	63
202	93	54	61
200	90	56	68
205	84	48	74
105	6	131	117
215	0	131	79
199	37	72	102
209	52	54	89
199	45	71	94
201	46	59	81
192	33	57	95
189	35	51	90
182	35	54	97
181	44	46	92
173	47	47	91
167	37	51	103
157	55	51	89
150	74	38	67
135	73	47	80
127	86	44	66
118	91	49	72
100	89	51	74
89	95	59	70
84	106	61	66
72	102	62	66
60	99	71	67
62	101	69	69
55	100	76	72
54	104	75	66
51	96	77	77
47	85	90	105
80	33	131	165
55	46	170	150
0	71	174	132
58	89	62	90
46	83	78	97
49	85	84	98
51	85	89	100
53	89	93	101
51	93	110	95
62	95	103	93
64	96	114	98
85	94	104	92
84	91	131	87
101	102	114	74
121	95	103	77
124	95	105	83
145	94	97	73
157	95	124	153
0	0	120	86
56	29	114	109
0	60	69	116
0	35	73	152
0	44	50	134
54	32	74	156
28	28	159	186
0	46	173	191
0	0	152	152
0	24	138	174
7	0	179	115
65	27	207	142
0	61	183	194
0	0	184	114
0	0	178	106
159	66	63	79
152	70	63	71
150	76	55	68
145	81	53	68
141	85	48	78
130	93	47	76
121	99	43	70
113	94	47	82
97	94	56	104
91	87	57	107
89	49	125	144
0	99	196	157
210	0	136	95
128	0	186	123
239	0	107	92
135	2	123	116
119	39	74	99
54	90	172	145
54	53	164	172
53	58	147	163
28	57	154	182
43	53	164	190
53	63	153	183
108	48	93	110
112	57	92	74
114	55	88	70
111	53	102	78
118	57	94	73
124	55	92	74
126	154	81	75
143	133	88	93
154	140	85	85
174	136	80	91
192	136	86	89
202	125	88	91
219	122	80	82
222	117	88	101
107	0	122	133
0	0	89	74
0	33	72	95
0	0	65	104
0	26	38	90
0	0	43	105
0	0	53	95
0	0	51	96
0	0	57	101
0	0	62	88
0	0	58	79
0	6	57	89
0	0	62	89
0	9	64	92
0	18	65	106
0	0	62	100
75	44	53	75
130	91	39	56
126	94	38	54
122	88	34	56
106	87	43	58
97	78	47	75
88	72	58	86
84	59	69	101
72	31	142	146
94	31	165	155
62	16	224	190
60	13	218	198
84	29	174	176
66	13	204	199
55	12	223	189
58	8	225	193
0	25	194	177
0	26	180	180
0	42	104	155
0	57	131	160
0	41	146	156
0	47	88	144
0	0	45	85
0	22	41	73
22	12	59	99
0	0	57	59
18	6	74	88
66	0	90	62
133	64	55	52
147	61	51	53
155	57	47	52
170	58	51	43
174	55	57	41
186	52	52	42
191	49	49	44
193	45	45	43
200	42	42	43
203	43	38	43
243	0	49	50
189	42	59	53
101	0	80	45
90	11	113	86
77	22	228	132
0	29	199	191
0	11	186	199
0	32	203	185
0	28	190	198
0	14	197	194
0	43	205	196
222	0	124	100
167	62	34	72
161	81	41	53
152	82	43	50
142	83	48	50
127	96	50	41
126	91	58	46
113	91	66	55
96	101	71	48
